employee_id,project_id,date,planned_hours,actual_hours,capacity
E002,P002,2026-08-12,1.7,0.65,8.0
E003,P002,2026-08-12,0.17,0.0,4.0
E004,P001,2026-08-12,0.14,1.66,7.2
E005,P003,2026-08-12,2.44,0.47,7.2
E006,P002,2026-08-12,6.87,6.5,8.0
E007,P001,2026-08-12,0.64,1.8,4.0
E008,P001,2026-08-12,0.13,0.0,4.0
E009,P002,2026-08-12,2.22,1.7,7.2
E010,P003,2026-08-12,0.8,0.0,6.0
E001,P003,2026-08-13,6.82,6.45,7.2
E002,P001,2026-08-13,5.38,6.14,8.0
E003,P002,2026-08-13,3.75,5.05,4.0
E004,P002,2026-08-13,1.45,2.67,7.2
E005,P002,2026-08-13,1.06,2.83,7.2
E006,P001,2026-08-13,0.4,0.0,8.0
E007,P003,2026-08-13,2.3,2.88,4.0
E008,P001,2026-08-13,3.93,4.08,4.0
E009,P003,2026-08-13,1.03,0.0,7.2
E010,P001,2026-08-13,0.09,0.0,6.0
E001,P001,2026-08-14,5.92,3.98,7.2
E002,P001,2026-08-14,7.23,8.08,8.0
E003,P001,2026-08-14,0.29,1.03,4.0
E004,P002,2026-08-14,5.51,4.35,7.2
E005,P001,2026-08-14,1.08,1.67,7.2
E006,P003,2026-08-14,6.88,5.73,8.0
E007,P001,2026-08-14,0.34,0.91,4.0
E008,P002,2026-08-14,0.29,0.8,4.0
E009,P001,2026-08-14,0.23,0.0,7.2
E010,P001,2026-08-14,5.61,4.43,6.0
E001,P002,2026-08-15,6.24,6.32,7.2
E002,P002,2026-08-15,2.09,1.27,8.0
E003,P002,2026-08-15,3.42,1.82,4.0
E004,P002,2026-08-15,1.89,3.39,7.2
E005,P001,2026-08-15,0.73,0.0,7.2
E006,P002,2026-08-15,4.99,4.41,8.0
E007,P002,2026-08-15,2.79,1.17,4.0
E008,P001,2026-08-15,0.94,1.8,4.0
E009,P002,2026-08-15,0.91,2.38,7.2
E010,P002,2026-08-15,0.27,0.0,6.0
E001,P003,2026-08-16,1.16,1.96,7.2
E002,P003,2026-08-16,6.83,7.15,8.0
E003,P001,2026-08-16,3.26,5.0,4.0
E004,P001,2026-08-16,2.6,2.04,7.2
E005,P001,2026-08-16,2.84,4.23,7.2
E006,P003,2026-08-16,2.73,3.95,8.0
E007,P002,2026-08-16,3.39,4.71,4.0
E008,P002,2026-08-16,2.35,4.09,4.0
E009,P002,2026-08-16,4.12,3.08,7.2
E010,P003,2026-08-16,3.63,3.74,6.0
E001,P001,2026-08-17,0.77,0.0,7.2
E002,P001,2026-08-17,0.85,1.96,8.0
E003,P001,2026-08-17,1.84,1.07,4.0
E004,P003,2026-08-17,2.33,2.5,7.2
E005,P002,2026-08-17,2.57,2.36,7.2
E006,P002,2026-08-17,2.63,1.74,8.0
E007,P001,2026-08-17,1.99,1.09,4.0
E008,P001,2026-08-17,0.82,1.66,4.0
E009,P001,2026-08-17,1.71,1.67,7.2
E010,P003,2026-08-17,2.03,2.29,6.0
E001,P002,2026-08-18,6.6,6.94,7.2
E002,P001,2026-08-18,6.82,5.61,8.0
E003,P002,2026-08-18,0.73,2.02,4.0
E004,P003,2026-08-18,2.3,3.92,7.2
E005,P002,2026-08-18,1.93,2.0,7.2
E006,P002,2026-08-18,1.57,3.34,8.0
E007,P002,2026-08-18,2.94,2.23,4.0
E008,P002,2026-08-18,0.51,2.17,4.0
E009,P001,2026-08-18,4.74,6.7,7.2
E010,P002,2026-08-18,4.03,2.24,6.0
E001,P001,2026-08-19,0.79,0.33,7.2
E002,P003,2026-08-19,6.42,7.57,8.0
E003,P002,2026-08-19,1.2,0.0,4.0
E004,P003,2026-08-19,4.8,3.61,7.2
E005,P001,2026-08-19,3.89,2.2,7.2
E006,P002,2026-08-19,4.96,5.52,8.0
E007,P002,2026-08-19,3.73,4.28,4.0
E008,P002,2026-08-19,2.13,2.02,4.0
E009,P002,2026-08-19,0.78,2.28,7.2
E010,P001,2026-08-19,4.54,2.92,6.0
E001,P002,2026-08-20,3.51,4.01,7.2
E002,P003,2026-08-20,1.4,2.09,8.0
E003,P003,2026-08-20,0.2,0.0,4.0
E004,P003,2026-08-20,0.23,1.21,7.2
E005,P003,2026-08-20,7.17,7.83,7.2
E006,P001,2026-08-20,1.24,0.44,8.0
E007,P002,2026-08-20,2.92,4.47,4.0
E008,P002,2026-08-20,1.8,0.62,4.0
E009,P003,2026-08-20,0.4,0.0,7.2
E010,P001,2026-08-20,2.76,1.88,6.0
E001,P001,2026-08-21,6.02,6.07,7.2
E002,P002,2026-08-21,0.08,1.61,8.0
E003,P001,2026-08-21,1.33,2.22,4.0
E004,P001,2026-08-21,1.51,0.0,7.2
E005,P002,2026-08-21,0.16,1.37,7.2
E006,P002,2026-08-21,2.88,1.24,8.0
E007,P003,2026-08-21,0.58,1.37,4.0
E008,P002,2026-08-21,3.13,4.88,4.0
E009,P003,2026-08-21,4.6,3.16,7.2
E010,P002,2026-08-21,5.05,3.89,6.0
E001,P003,2026-08-22,2.9,4.58,7.2
E002,P002,2026-08-22,2.1,3.17,8.0
E003,P002,2026-08-22,1.03,0.38,4.0
E004,P002,2026-08-22,5.68,6.41,7.2
E005,P002,2026-08-22,0.89,0.49,7.2
E006,P003,2026-08-22,7.45,5.87,8.0
E007,P002,2026-08-22,0.61,0.08,4.0
E008,P003,2026-08-22,0.06,1.18,4.0
E009,P003,2026-08-22,5.09,3.85,7.2
E010,P002,2026-08-22,2.28,0.46,6.0
E001,P001,2026-08-23,0.87,2.82,7.2
E002,P002,2026-08-23,2.84,2.85,8.0
E003,P002,2026-08-23,3.65,3.86,4.0
E004,P003,2026-08-23,2.76,4.65,7.2
E005,P003,2026-08-23,4.64,5.24,7.2
E006,P003,2026-08-23,3.13,3.79,8.0
E007,P003,2026-08-23,0.38,0.56,4.0
E008,P002,2026-08-23,2.0,1.66,4.0
E009,P001,2026-08-23,1.2,2.39,7.2
E010,P002,2026-08-23,0.52,0.37,6.0
E001,P003,2026-08-24,2.07,1.38,7.2
E002,P002,2026-08-24,3.2,3.4,8.0
E003,P003,2026-08-24,3.67,4.36,4.0
E004,P002,2026-08-24,1.55,0.03,7.2
E005,P002,2026-08-24,3.74,2.5,7.2
E006,P002,2026-08-24,6.74,6.74,8.0
E007,P002,2026-08-24,3.45,2.82,4.0
E008,P001,2026-08-24,3.76,4.45,4.0
E009,P003,2026-08-24,0.47,0.67,7.2
E010,P002,2026-08-24,5.77,6.87,6.0
E001,P002,2026-08-25,2.62,4.0,7.2
E002,P003,2026-08-25,6.61,6.87,8.0
E003,P003,2026-08-25,0.25,0.0,4.0
E004,P002,2026-08-25,4.1,5.57,7.2
E005,P002,2026-08-25,3.86,2.2,7.2
E006,P001,2026-08-25,1.14,0.7,8.0
E007,P003,2026-08-25,2.87,4.84,4.0
E008,P002,2026-08-25,3.53,2.93,4.0
E009,P003,2026-08-25,5.06,4.54,7.2
E010,P002,2026-08-25,4.7,4.47,6.0
E001,P003,2026-08-26,4.54,3.2,7.2
E002,P002,2026-08-26,4.03,2.09,8.0
E003,P002,2026-08-26,2.1,3.34,4.0
E004,P001,2026-08-26,6.4,6.33,7.2
E005,P002,2026-08-26,1.94,1.05,7.2
E006,P001,2026-08-26,5.79,6.1,8.0
E007,P001,2026-08-26,0.34,1.08,4.0
E008,P003,2026-08-26,2.04,2.22,4.0
E009,P001,2026-08-26,3.07,2.84,7.2
E010,P001,2026-08-26,5.7,5.34,6.0
E001,P002,2026-08-27,0.38,0.0,7.2
E002,P003,2026-08-27,3.09,2.16,8.0
E003,P001,2026-08-27,0.97,1.95,4.0
E004,P001,2026-08-27,1.37,1.21,7.2
E005,P002,2026-08-27,4.79,3.21,7.2
E006,P003,2026-08-27,5.08,6.31,8.0
E007,P003,2026-08-27,1.09,3.01,4.0
E008,P001,2026-08-27,1.07,3.07,4.0
E009,P003,2026-08-27,3.73,1.88,7.2
E010,P003,2026-08-27,4.66,4.44,6.0
E001,P002,2026-08-28,3.89,3.72,7.2
E002,P001,2026-08-28,2.49,1.33,8.0
E003,P001,2026-08-28,1.86,0.82,4.0
E004,P001,2026-08-28,4.53,3.56,7.2
E005,P003,2026-08-28,4.55,4.57,7.2
E006,P001,2026-08-28,6.64,7.3,8.0
E007,P001,2026-08-28,0.77,1.2,4.0
E008,P002,2026-08-28,0.84,0.0,4.0
E009,P001,2026-08-28,4.19,5.98,7.2
E010,P002,2026-08-28,5.34,5.74,6.0
E001,P003,2026-08-29,0.2,0.0,7.2
E002,P003,2026-08-29,5.86,5.9,8.0
E003,P002,2026-08-29,2.97,2.09,4.0
E004,P002,2026-08-29,3.07,3.67,7.2
E005,P003,2026-08-29,4.56,3.13,7.2
E006,P002,2026-08-29,3.99,3.3,8.0
E007,P003,2026-08-29,3.67,3.44,4.0
E008,P003,2026-08-29,3.19,3.52,4.0
E009,P001,2026-08-29,4.75,4.85,7.2
E010,P002,2026-08-29,2.48,1.68,6.0
E001,P002,2026-08-30,1.5,0.32,7.2
E002,P003,2026-08-30,3.17,1.97,8.0
E003,P002,2026-08-30,3.54,4.64,4.0
E004,P003,2026-08-30,5.49,5.51,7.2
E005,P002,2026-08-30,6.39,4.94,7.2
E006,P002,2026-08-30,2.1,1.84,8.0
E007,P002,2026-08-30,2.92,2.47,4.0
E008,P001,2026-08-30,1.07,1.44,4.0
E009,P002,2026-08-30,5.29,4.3,7.2
E010,P001,2026-08-30,3.09,4.19,6.0
E001,P003,2026-08-31,4.79,4.31,7.2
E002,P002,2026-08-31,1.01,1.13,8.0
E003,P002,2026-08-31,2.85,1.86,4.0
E004,P003,2026-08-31,1.43,0.0,7.2
E005,P002,2026-08-31,6.98,6.91,7.2
E006,P003,2026-08-31,2.31,2.72,8.0
E007,P002,2026-08-31,3.99,3.71,4.0
E008,P002,2026-08-31,2.0,2.4,4.0
E009,P002,2026-08-31,4.43,4.05,7.2
E010,P002,2026-08-31,4.11,6.04,6.0
E001,P002,2026-09-01,6.83,5.9,7.2
E002,P002,2026-09-01,6.82,6.24,8.0
E003,P002,2026-09-01,3.74,4.8,4.0
E004,P003,2026-09-01,1.58,1.38,7.2
E005,P002,2026-09-01,6.98,7.83,7.2
E006,P002,2026-09-01,6.03,6.52,8.0
E007,P002,2026-09-01,3.0,3.91,4.0
E008,P003,2026-09-01,1.93,2.42,4.0
E009,P003,2026-09-01,6.99,5.44,7.2
E010,P002,2026-09-01,2.95,4.3,6.0
E001,P001,2026-09-02,1.99,0.26,7.2
E002,P003,2026-09-02,3.29,2.16,8.0
E003,P001,2026-09-02,0.52,0.01,4.0
E004,P001,2026-09-02,1.05,1.14,7.2
E005,P001,2026-09-02,1.45,0.0,7.2
E006,P002,2026-09-02,6.73,4.87,8.0
E007,P003,2026-09-02,3.23,4.32,4.0
E008,P001,2026-09-02,1.12,0.51,4.0
E009,P001,2026-09-02,0.38,1.51,7.2
E010,P002,2026-09-02,4.79,4.83,6.0
E001,P002,2026-09-03,6.09,7.0,7.2
E002,P003,2026-09-03,4.3,5.25,8.0
E003,P003,2026-09-03,1.89,3.73,4.0
E004,P003,2026-09-03,0.48,2.47,7.2
E005,P003,2026-09-03,0.58,0.01,7.2
E006,P001,2026-09-03,4.44,6.04,8.0
E007,P002,2026-09-03,0.04,0.0,4.0
E008,P003,2026-09-03,3.47,3.47,4.0
E009,P003,2026-09-03,3.31,3.74,7.2
E010,P002,2026-09-03,5.82,6.06,6.0
E001,P001,2026-09-04,1.93,1.91,7.2
E002,P001,2026-09-04,5.57,6.26,8.0
E003,P002,2026-09-04,0.58,0.35,4.0
E004,P001,2026-09-04,2.28,2.22,7.2
E005,P001,2026-09-04,0.06,1.11,7.2
E006,P002,2026-09-04,2.28,2.5,8.0
E007,P002,2026-09-04,3.02,4.84,4.0
E008,P001,2026-09-04,2.37,2.81,4.0
E009,P002,2026-09-04,4.15,2.77,7.2
E010,P002,2026-09-04,4.18,4.42,6.0
E001,P001,2026-09-05,2.46,3.45,7.2
E002,P003,2026-09-05,0.05,0.0,8.0
E003,P001,2026-09-05,0.31,1.14,4.0
E004,P001,2026-09-05,2.67,2.94,7.2
E005,P001,2026-09-05,4.77,6.42,7.2
E006,P002,2026-09-05,0.69,1.37,8.0
E007,P002,2026-09-05,1.36,2.23,4.0
E008,P001,2026-09-05,0.76,1.93,4.0
E009,P002,2026-09-05,2.17,1.71,7.2
E010,P003,2026-09-05,2.9,2.46,6.0
E001,P003,2026-09-06,0.85,0.0,7.2
E002,P001,2026-09-06,7.22,7.0,8.0
E003,P001,2026-09-06,2.39,1.85,4.0
E004,P003,2026-09-06,3.74,3.64,7.2
E005,P002,2026-09-06,0.93,1.08,7.2
E006,P003,2026-09-06,1.56,0.0,8.0
E007,P001,2026-09-06,0.99,0.0,4.0
E008,P002,2026-09-06,2.12,2.77,4.0
E009,P001,2026-09-06,2.67,2.68,7.2
E010,P003,2026-09-06,1.83,1.93,6.0
E001,P002,2026-09-07,3.49,3.66,7.2
E002,P002,2026-09-07,1.37,2.6,8.0
E003,P003,2026-09-07,1.38,2.36,4.0
E004,P003,2026-09-07,2.97,1.52,7.2
E005,P001,2026-09-07,6.69,8.49,7.2
E006,P001,2026-09-07,7.25,7.6,8.0
E007,P001,2026-09-07,1.63,2.34,4.0
E008,P003,2026-09-07,3.18,3.15,4.0
E009,P003,2026-09-07,0.65,0.64,7.2
E010,P001,2026-09-07,5.39,6.98,6.0
E001,P003,2026-09-08,6.42,6.15,7.2
E002,P003,2026-09-08,6.92,6.2,8.0
E003,P002,2026-09-08,0.96,0.63,4.0
E004,P002,2026-09-08,1.08,0.0,7.2
E005,P001,2026-09-08,2.13,2.42,7.2
E006,P001,2026-09-08,6.47,6.02,8.0
E007,P001,2026-09-08,3.57,4.6,4.0
E008,P003,2026-09-08,3.73,3.31,4.0
E009,P001,2026-09-08,0.94,0.32,7.2
E010,P002,2026-09-08,5.24,3.41,6.0
E001,P003,2026-09-09,4.11,4.54,7.2
E002,P001,2026-09-09,2.03,2.25,8.0
E003,P002,2026-09-09,2.62,1.55,4.0
E004,P003,2026-09-09,0.13,0.2,7.2
E005,P001,2026-09-09,0.12,0.0,7.2
E006,P001,2026-09-09,4.35,2.64,8.0
E007,P003,2026-09-09,3.21,2.87,4.0
E008,P002,2026-09-09,3.21,3.46,4.0
E009,P002,2026-09-09,4.77,4.19,7.2
E010,P002,2026-09-09,2.29,1.51,6.0
E001,P003,2026-09-10,0.03,0.0,7.2
E002,P002,2026-09-10,3.67,4.95,8.0
E003,P001,2026-09-10,1.07,0.05,4.0
E004,P001,2026-09-10,0.71,0.0,7.2
E005,P002,2026-09-10,1.57,0.09,7.2
E006,P003,2026-09-10,3.32,1.68,8.0
E007,P002,2026-09-10,0.97,0.85,4.0
E008,P001,2026-09-10,3.55,5.1,4.0
E009,P002,2026-09-10,3.08,3.46,7.2
E010,P002,2026-09-10,4.72,2.79,6.0
E001,P001,2026-09-11,6.92,8.15,7.2
E002,P002,2026-09-11,0.09,0.0,8.0
E003,P001,2026-09-11,2.25,4.03,4.0
E004,P002,2026-09-11,6.4,6.17,7.2
E005,P001,2026-09-11,5.5,6.66,7.2
E006,P003,2026-09-11,6.89,6.8,8.0
E007,P001,2026-09-11,3.53,3.26,4.0
E008,P003,2026-09-11,3.97,3.6,4.0
E009,P001,2026-09-11,0.82,0.9,7.2
E010,P003,2026-09-11,0.52,0.0,6.0
E001,P001,2026-09-12,1.26,0.0,7.2
E002,P002,2026-09-12,7.99,7.14,8.0
E003,P001,2026-09-12,2.39,2.8,4.0
E004,P001,2026-09-12,2.05,3.22,7.2
E005,P001,2026-09-12,4.03,4.11,7.2
E006,P001,2026-09-12,7.05,6.36,8.0
E007,P001,2026-09-12,3.48,4.02,4.0
E008,P002,2026-09-12,2.41,3.64,4.0
E009,P002,2026-09-12,5.3,5.12,7.2
E010,P002,2026-09-12,3.53,2.08,6.0
E001,P001,2026-09-13,3.47,3.48,7.2
E002,P001,2026-09-13,3.2,4.31,8.0
E003,P002,2026-09-13,3.22,4.62,4.0
E004,P002,2026-09-13,2.95,2.29,7.2
E005,P001,2026-09-13,0.77,1.52,7.2
E006,P003,2026-09-13,2.28,4.13,8.0
E007,P001,2026-09-13,0.39,0.5,4.0
E008,P001,2026-09-13,2.32,2.83,4.0
E009,P003,2026-09-13,3.85,5.01,7.2
E010,P001,2026-09-13,4.44,4.14,6.0
E001,P001,2026-09-14,4.07,2.79,7.2
E002,P002,2026-09-14,0.42,0.0,8.0
E003,P001,2026-09-14,2.03,0.25,4.0
E004,P002,2026-09-14,6.74,7.13,7.2
E005,P002,2026-09-14,3.47,3.55,7.2
E006,P003,2026-09-14,6.16,7.15,8.0
E007,P002,2026-09-14,3.24,2.03,4.0
E008,P002,2026-09-14,0.5,2.35,4.0
E009,P002,2026-09-14,0.64,0.69,7.2
E010,P002,2026-09-14,5.42,4.05,6.0
E001,P003,2026-09-15,0.76,1.45,7.2
E002,P003,2026-09-15,7.74,9.4,8.0
E003,P001,2026-09-15,2.88,3.86,4.0
E004,P002,2026-09-15,6.55,5.32,7.2
E005,P002,2026-09-15,2.23,2.26,7.2
E006,P002,2026-09-15,0.57,0.0,8.0
E007,P003,2026-09-15,3.63,4.76,4.0
E008,P001,2026-09-15,0.43,0.46,4.0
E009,P002,2026-09-15,7.14,7.66,7.2
E010,P003,2026-09-15,0.43,2.07,6.0
E001,P003,2026-09-16,5.86,4.8,7.2
E002,P003,2026-09-16,5.72,4.98,8.0
E003,P002,2026-09-16,2.31,4.14,4.0
E004,P003,2026-09-16,3.08,4.01,7.2
E005,P002,2026-09-16,2.37,1.51,7.2
E006,P002,2026-09-16,1.45,1.39,8.0
E007,P002,2026-09-16,1.06,2.13,4.0
E008,P001,2026-09-16,0.3,0.44,4.0
E009,P002,2026-09-16,6.79,8.52,7.2
E010,P002,2026-09-16,0.64,2.01,6.0
E001,P003,2026-09-17,3.67,3.51,7.2
E002,P003,2026-09-17,3.82,5.16,8.0
E003,P002,2026-09-17,1.97,3.55,4.0
E004,P002,2026-09-17,0.83,2.04,7.2
E005,P002,2026-09-17,3.04,1.96,7.2
E006,P003,2026-09-17,6.87,7.39,8.0
E007,P003,2026-09-17,1.05,0.0,4.0
E008,P001,2026-09-17,1.1,2.3,4.0
E009,P001,2026-09-17,3.48,3.14,7.2
E010,P001,2026-09-17,0.35,2.06,6.0
E001,P001,2026-09-18,2.1,0.79,7.2
E002,P003,2026-09-18,4.25,2.65,8.0
E003,P002,2026-09-18,3.74,1.93,4.0
E004,P001,2026-09-18,6.12,7.64,7.2
E005,P003,2026-09-18,0.28,0.0,7.2
E006,P001,2026-09-18,5.58,6.14,8.0
E007,P002,2026-09-18,2.62,2.66,4.0
E008,P002,2026-09-18,0.52,2.31,4.0
E009,P001,2026-09-18,0.36,0.63,7.2
E010,P002,2026-09-18,2.99,2.23,6.0
E001,P002,2026-09-19,4.27,4.42,7.2
E002,P003,2026-09-19,4.53,5.58,8.0
E003,P002,2026-09-19,0.59,1.43,4.0
E004,P003,2026-09-19,0.14,1.16,7.2
E005,P003,2026-09-19,3.22,1.25,7.2
E006,P002,2026-09-19,4.33,5.04,8.0
E007,P003,2026-09-19,1.5,1.54,4.0
E008,P002,2026-09-19,1.6,3.41,4.0
E009,P003,2026-09-19,6.27,5.96,7.2
E010,P003,2026-09-19,5.06,4.5,6.0
E001,P002,2026-09-20,2.98,1.43,7.2
E002,P002,2026-09-20,4.81,3.06,8.0
E003,P001,2026-09-20,2.19,1.93,4.0
E004,P003,2026-09-20,2.73,2.14,7.2
E005,P001,2026-09-20,4.84,4.88,7.2
E006,P001,2026-09-20,7.48,8.82,8.0
E007,P002,2026-09-20,1.89,3.4,4.0
E008,P001,2026-09-20,1.88,0.51,4.0
E009,P001,2026-09-20,6.82,5.78,7.2
E010,P002,2026-09-20,4.16,2.8,6.0
E001,P002,2026-09-21,2.91,2.73,7.2
E002,P002,2026-09-21,2.76,3.25,8.0
E003,P003,2026-09-21,2.65,2.21,4.0
E004,P001,2026-09-21,5.52,4.92,7.2
E005,P001,2026-09-21,2.49,3.84,7.2
E006,P003,2026-09-21,1.93,0.76,8.0
E007,P003,2026-09-21,0.06,0.0,4.0
E008,P002,2026-09-21,0.77,0.78,4.0
E009,P001,2026-09-21,0.26,1.87,7.2
E010,P003,2026-09-21,2.14,3.13,6.0
E001,P002,2026-09-22,5.33,4.57,7.2
E002,P003,2026-09-22,6.34,6.76,8.0
E003,P001,2026-09-22,0.31,1.24,4.0
E004,P001,2026-09-22,0.02,0.0,7.2
E005,P001,2026-09-22,2.05,2.39,7.2
E006,P001,2026-09-22,3.63,5.09,8.0
E007,P002,2026-09-22,1.06,0.85,4.0
E008,P001,2026-09-22,3.45,2.52,4.0
E009,P001,2026-09-22,2.84,3.43,7.2
E010,P002,2026-09-22,5.6,3.91,6.0
E001,P003,2026-09-23,5.25,3.33,7.2
E002,P001,2026-09-23,1.08,0.87,8.0
E003,P001,2026-09-23,2.11,3.83,4.0
E004,P003,2026-09-23,1.96,1.82,7.2
E005,P001,2026-09-23,3.28,3.5,7.2
E006,P002,2026-09-23,7.29,9.06,8.0
E007,P002,2026-09-23,1.13,0.88,4.0
E008,P001,2026-09-23,0.52,0.93,4.0
E009,P003,2026-09-23,2.79,1.76,7.2
E010,P002,2026-09-23,1.1,0.56,6.0
E001,P003,2026-09-24,4.49,2.78,7.2
E002,P002,2026-09-24,6.44,4.68,8.0
E003,P003,2026-09-24,2.55,2.78,4.0
E004,P001,2026-09-24,0.06,0.0,7.2
E005,P003,2026-09-24,3.31,2.5,7.2
E006,P003,2026-09-24,0.15,0.76,8.0
E007,P003,2026-09-24,1.13,0.0,4.0
E008,P003,2026-09-24,0.36,2.06,4.0
E009,P001,2026-09-24,0.92,0.34,7.2
E010,P003,2026-09-24,1.92,3.27,6.0
E001,P003,2026-09-25,1.7,3.26,7.2
E002,P001,2026-09-25,7.99,9.97,8.0
E003,P002,2026-09-25,1.05,0.0,4.0
E004,P002,2026-09-25,4.78,4.89,7.2
E005,P001,2026-09-25,2.99,3.88,7.2
E006,P003,2026-09-25,0.84,1.59,8.0
E007,P001,2026-09-25,2.07,3.7,4.0
E008,P003,2026-09-25,0.26,1.03,4.0
E009,P003,2026-09-25,6.53,5.02,7.2
E010,P002,2026-09-25,5.28,4.92,6.0
E001,P002,2026-09-26,5.51,3.79,7.2
E002,P001,2026-09-26,2.6,4.38,8.0
E003,P003,2026-09-26,3.65,3.86,4.0
E004,P002,2026-09-26,1.17,1.11,7.2
E005,P002,2026-09-26,6.61,5.4,7.2
E006,P003,2026-09-26,5.35,3.86,8.0
E007,P003,2026-09-26,2.62,2.51,4.0
E008,P003,2026-09-26,1.06,2.79,4.0
E009,P003,2026-09-26,4.51,6.07,7.2
E010,P002,2026-09-26,2.66,3.13,6.0
E001,P003,2026-09-27,0.75,2.6,7.2
E002,P002,2026-09-27,6.56,6.9,8.0
E003,P003,2026-09-27,2.07,1.92,4.0
E004,P001,2026-09-27,4.18,5.1,7.2
E005,P002,2026-09-27,6.22,6.22,7.2
E006,P003,2026-09-27,5.69,3.9,8.0
E007,P003,2026-09-27,1.83,0.88,4.0
E008,P001,2026-09-27,1.93,3.48,4.0
E009,P003,2026-09-27,5.82,5.24,7.2
E010,P002,2026-09-27,5.77,6.38,6.0
E001,P002,2026-09-28,1.52,1.52,7.2
E002,P001,2026-09-28,7.85,6.39,8.0
E003,P003,2026-09-28,3.08,2.0,4.0
E004,P003,2026-09-28,3.39,2.1,7.2
E005,P001,2026-09-28,3.61,4.03,7.2
E006,P003,2026-09-28,0.9,1.93,8.0
E007,P001,2026-09-28,0.71,1.96,4.0
E008,P003,2026-09-28,1.05,0.0,4.0
E009,P003,2026-09-28,6.71,8.5,7.2
E010,P003,2026-09-28,0.81,0.89,6.0
E001,P002,2026-09-29,6.59,5.76,7.2
E002,P001,2026-09-29,2.02,1.65,8.0
E003,P003,2026-09-29,1.68,3.46,4.0
E004,P002,2026-09-29,1.23,0.3,7.2
E005,P002,2026-09-29,1.06,1.51,7.2
E006,P003,2026-09-29,0.86,0.0,8.0
E007,P003,2026-09-29,3.65,5.43,4.0
E008,P002,2026-09-29,1.75,1.92,4.0
E009,P002,2026-09-29,6.44,8.33,7.2
E010,P001,2026-09-29,3.28,3.56,6.0
E001,P002,2026-09-30,4.04,2.34,7.2
E002,P003,2026-09-30,0.37,0.54,8.0
E003,P003,2026-09-30,1.47,0.04,4.0
E004,P002,2026-09-30,6.26,6.9,7.2
E005,P003,2026-09-30,6.97,8.09,7.2
E006,P003,2026-09-30,4.8,5.58,8.0
E007,P001,2026-09-30,0.19,0.86,4.0
E008,P003,2026-09-30,2.14,0.82,4.0
E009,P001,2026-09-30,3.17,4.5,7.2
E010,P002,2026-09-30,5.42,4.71,6.0
E001,P002,2026-10-01,1.83,3.76,7.2
E002,P002,2026-10-01,5.76,5.54,8.0
E003,P003,2026-10-01,1.3,2.57,4.0
E004,P002,2026-10-01,0.0,1.23,7.2
E005,P002,2026-10-01,0.57,0.0,7.2
E006,P002,2026-10-01,3.57,5.15,8.0
E007,P002,2026-10-01,3.86,4.42,4.0
E008,P003,2026-10-01,0.12,0.0,4.0
E009,P001,2026-10-01,2.17,0.55,7.2
E010,P001,2026-10-01,5.96,6.59,6.0
E001,P001,2026-10-02,0.39,0.0,7.2
E002,P001,2026-10-02,4.22,5.52,8.0
E003,P001,2026-10-02,2.18,1.31,4.0
E004,P003,2026-10-02,3.99,3.36,7.2
E005,P002,2026-10-02,0.76,0.74,7.2
E006,P002,2026-10-02,7.83,6.46,8.0
E007,P003,2026-10-02,1.46,2.01,4.0
E008,P001,2026-10-02,1.72,0.82,4.0
E009,P001,2026-10-02,4.82,3.11,7.2
E010,P002,2026-10-02,5.0,4.19,6.0
E001,P001,2026-10-03,0.22,2.09,7.2
E002,P003,2026-10-03,6.17,5.22,8.0
E003,P002,2026-10-03,2.67,4.56,4.0
E004,P002,2026-10-03,0.86,0.15,7.2
E005,P001,2026-10-03,1.77,1.9,7.2
E006,P001,2026-10-03,3.22,2.05,8.0
E007,P003,2026-10-03,0.78,0.0,4.0
E008,P002,2026-10-03,0.95,0.0,4.0
E009,P003,2026-10-03,1.55,3.0,7.2
E010,P001,2026-10-03,0.34,0.0,6.0
E001,P001,2026-10-04,1.69,0.0,7.2
E002,P003,2026-10-04,1.56,3.4,8.0
E003,P003,2026-10-04,3.78,3.36,4.0
E004,P002,2026-10-04,2.52,2.22,7.2
E005,P003,2026-10-04,1.93,1.75,7.2
E006,P002,2026-10-04,5.4,6.51,8.0
E007,P003,2026-10-04,1.32,0.0,4.0
E008,P001,2026-10-04,0.67,1.72,4.0
E009,P002,2026-10-04,1.27,2.13,7.2
E010,P003,2026-10-04,5.25,6.07,6.0
E001,P001,2026-10-05,4.71,4.27,7.2
E002,P002,2026-10-05,3.84,3.33,8.0
E003,P001,2026-10-05,3.42,3.48,4.0
E004,P003,2026-10-05,4.85,5.39,7.2
E005,P003,2026-10-05,3.04,2.24,7.2
E006,P001,2026-10-05,0.63,0.74,8.0
E007,P001,2026-10-05,2.36,0.71,4.0
E008,P001,2026-10-05,2.01,3.12,4.0
E009,P001,2026-10-05,4.04,4.79,7.2
E010,P003,2026-10-05,1.7,3.28,6.0
E001,P003,2026-10-06,2.06,1.76,7.2
E002,P003,2026-10-06,0.2,1.44,8.0
E003,P003,2026-10-06,2.24,3.2,4.0
E004,P003,2026-10-06,0.93,0.0,7.2
E005,P003,2026-10-06,1.8,0.06,7.2
E006,P003,2026-10-06,1.2,1.08,8.0
E007,P002,2026-10-06,1.45,0.32,4.0
E008,P003,2026-10-06,3.88,2.59,4.0
E009,P001,2026-10-06,0.64,0.38,7.2
